"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"kedokteran","Psikiatri","Psikiatri","Patch Transdermal Nikotin","pmb","Seorang pria berusia 48 tahun datang ke kantor untuk pemeriksaan fisik tahunan. Pasien telah merokok satu bungkus rokok setiap hari selama 20 tahun terakhir dan mengatakan dia ingin berhenti. Dia telah mencoba berhenti beberapa kali, tetapi setiap kali dia melakukannya, dia mengalami suasana hati yang tertekan, sulit tidur, gelisah, gelisah, dan nafsu makan meningkat. Pasien mengatakan gejala ini sangat parah sehingga dia tidak dapat berfungsi dengan baik di tempat kerja. Manakah dari berikut ini yang merupakan terapi paling tepat untuk membantu menghentikan merokok bagi pasien ini?","","Alprazolam","Diazepam","Patch transdermal nikotin","Asam nikotinat","Varenicline","C"
"kedokteran","Psikiatri","Psikiatri","Haloperidol dan diazepam","pmb","Seorang wanita berusia 26 tahun dibawa keluarganya ke dokter dengan keluhan sudah 1 bulan diam mematung serta sulit diajak komunikasi. Pasien merasa ini sudah kiamat dan sekarang merasa sedih dan ingin dihukum atas dosa-dosa. Pasien belum pernah sakit seperti ini sebelumnya. Tidak pernah memakai obat-obatan narkotika. Pada pemeriksaan fisik dalam batas normal. Bila dilakukan reposisi postur saat ini, terdapat resistensi. Terapi apa yang sebaiknya diberikan ?","","Anti psikotik dan Amitriptilin","Lorazepam","Haloperidol dan diazepam","Clozapine","Carbamazepin dan haloperidol","C"
"kedokteran","Psikiatri","Psikiatri","Skizoafektif","pmb","Seorang pria berusia 24 tahun dibawa ke unit gawat darurat Anda dan ditahan oleh polisi setempat. Pasien ditemukan telanjang di persimpangan sibuk melompat-lompat di atas mobil. Saat mewawancarai pasien, pasien mengatakan bahwa dia belum tidur dalam 2 hari karena dia tidak merasa lelah. Pasien mengatakan mendengar suara-suara yang menyuruhnya telanjang. Pasien sebelumnya dirawat di rumah sakit beberapa bulan yang lalu dengan halusinasi pendengaran, dan suasana hati yang meningkat. Apa diagnosis yang paling mungkin?","","Skizofrenia hebefrenik","Bipolar episode mania dengan gejala psikotik","Skizoafektif","Mania dengan gejala psikotik","Skizotipal disorder","C"
"kedokteran","Psikiatri","Psikiatri","Clozapine (pilihan farmakologi terakhir bagi resisten obat standar antipsikotik)","pmb","Seorang pria berusia 19 tahun dibawa ke unit gawat darurat oleh teman sekamarnya karena perilaku aneh selama 48 jam terakhir. Pasien menyatakan bahwa dia mendengar suara berbicara kepadanya, memberinya pesan rahasia dan instruksi untuk melakukannya. Dia yakin bahwa FBI mengikutinya dan memata-matai percakapannya. Pasien yakin bahwa mereka mendengarkan pesan-pesan ini dan akan menemukan rahasianya. Teman sekamarnya baru kenal dengan pasien, menyatakan bahwa gejalanya dimulai 8 bulan yang lalu. Kemudian, pasien dibawa oleh keluarganya ke dokter psikiatri tempat ia berobat dan didapatkan riwayat sudah mengkonsumsi antipsikotik sejak 5 tahun yang lalu. Pasien sudah minum obat risperidone, haloperidol, CPZ dengan dosis yang optimal, namun keluhan tidak membaik. Skrining untuk napza didapatkan hasil negatif. Pemeriksaan fisik tidak menunjukkan adanya kelainan. Manakah dari pengobatan berikut ini yang mungkin paling tepat diberikan untuk pasien saat ini?","","ECT","Naikan dosis Risperidone","Haloperidol, triheksifenidil dan risperidone","Clorpromazine, haloperidol dan triheksifenidil","Clozapine","E"
"kedokteran","Psikiatri","Psikiatri","Distimia","pmb","Seorang laki-laki 18 tahun dibawa oleh orang tuanya ke dokter karena dirasa tidak bersemangat dan lebih mudah sedih sejak 3 tahun terakhir. Pasien tidak mengetahui dengan pasti penyebab dirinya menjadi seperti ini. Dikatakan sebelumnya, pasien merupakan anak periang dan memiliki banyak teman, namun 3 tahun belakangan sikapnya berubah menjadi mudah sedih, murung, mudah lelah meskipun tidak mengganggu aktifitasnya sebagai pelajar. Nilai ujian yang diperolehnya pun cukup baik. Apakah diagnosis pasien tersebut?","","Depresi berat","Distimia","Bipolar episode kini depresi","Gangguan penyesuaian","Post traumatic stress disorder","B"
"kedokteran","Psikiatri","Psikiatri","Gangguan Jiwa Pada Masa Nifas","pmb","Seorang perempuan 20 tahun dibawa ke poli klinik Rskarena tidak mau mengurus bayinya. Pasien baru saja melahirkan 1 bulan yang lalu. Pasien baru menikah 1.5 tahun dan ini merupakan anak pertama. Dua minggu pasca melahirkan pasien tampak berubah, menjadi pendiam dan menjauhi bayinya. Setiap bayinya menangis pasien tampak tidak senang dan menjauhinya. Pasien juga hanya mau tidur, tidak mau beraktivitas. Makan harus dipaksa dan disuapi begitupun untuk mandi harus dibantu. Apakah tatalaksana yang tepat ?","","Risperidone 2 x 2 mg","Triheksifenidil 2 x 2mg","Sertraline 1 x 50 mg","Amitriptilin","Haloperidol 2 x 5 mg","C"
"kedokteran","Psikiatri","Psikiatri","3 Skizofrenia Berdasarkan Perbandingan Riwayat Gejala Dahulu dan Gejala Sekarang","pmb","Seorang perempuan usia 35 tahun dibawa oleh keluarganya karena dikatakan hanya berdiam diri di kamar tidak pernah keluar rumah. Pasien tidak mau berbicara dengan yang lain dan hanya diam tak berekspresi sejak 2 bulan terakhir. Pasien juga tidak pernah mandi. Dikatakan oleh keluarganya setahun yang lalu pasien rutin kontrol ke poli psikiatri karena pernah mengamuk dan mendengar suara-suara yang mengatakan akan ada yang membunuhnya. Namun, keluarganya mengatakan pengobatan tersebut telah selesai. Apakah diagnosa yang tepat untuk pasien tersebut ?","","Skizofrenia paranoid","Skizofrenia residual","Skizofrenia simplex","Skizofrenia hebefrenik","Skizofrenia katatonik","B"
"kedokteran","Psikiatri","Psikiatri","Pemilihan Terapi Farmakologis Insomnia","pmb","Seorang perempuan usia 35 tahun mengeluh tidur tidak nyaman dalam 1 bulan terakhir. Setiap malam pasien selalu terbangun lalu tidak bisa tidur hingga pagi hari. Pasien sering kali memikirkan bahwa ada banyak pekerjaan yang harus dilakukan tapi tak kunjung selesai. Apakah diagnosa dan terapi yang paling tepat diberikan pada pasien","","Early insomnia terapi dengan diazepam","Late insomnia terapi dengan SSRI","Middle insomnia terapi dengan triazozlam","Late insomnia terapi dengan amitriptilin","Mix insomnia terapi dengan diazepam","D"
"kedokteran","Psikiatri","Psikiatri","Transvetisme Fetishistik","pmb","Seorang laki-laki dibawa oleh istrinya karena ingin berkonsultasi masalah seksualnya. Menurut istri pasien, suaminya selalu meminta pakaian dalamnya dan menggunakannya saat melakukan berhubungan seksual. Pasien selalu enggan atau malas jika keinginan tidak dituruti. Pasien tidak memiliki masalah dalam gangguan kejiwaan sebelumnya dan pasien setia dengan istrinya seorang. Apakah kelainan seksual yang terjadi pada pasien tersebut?","","Fetishisme","Transvetisme Fetishistik","Tranavetisme peran ganda","Transgender","Gangguan identitas gender","B"
"kedokteran","Psikiatri","Psikiatri","Terapi sex dan sildenafil","pmb","Laki-laki 50 tahun datang dengan keluhan bahwa dia tidak mampu untuk memuaskan istrinya 1 bulan terkahir dalam hubungan seksual. Pasien mengatakan bahwa saat melakukan penetrasi selang beberapa menit pasien langsung keluar, sehingga membuat istri kecewa. Apakah tatalaksana yang dapat dilakukan","","Terapi sex dan sildenafil","Psikoterapi dan amitripilin","Terapi Kognitif Prilaku dan Estazopram","Terapi sex dan aripiprazole","Terapi perilaku dan sentralin","A"
"kedokteran","Psikiatri","Psikiatri","Entomophobia","pmb","Seorang wanita berusia 26th datang ke poli jiwa karena ingin mengobati rasa takutnya. Pasien selalu histeris ketika melihat binatang-binatang tertentu seperti kecoak, semut, kumbang, lalat, dan lebah. Menurut pasien, ketakutan ini muncul sejak saat kecil ada seekor serangga yang masuk ke dalam telinganya. Apakah yang terjadi pada pasien?","","Arachnophobia","Entomophobia","Acrophobia","Ailurophobia","Aerophobia","B"
"kedokteran","Psikiatri","Psikiatri","Panic Attack (Kriteria Diagnosa Gangguan Panik)","pmb","Seorang wanita berusia 22th tiba-tiba merasa sesak saat akan mulai bimbingan belajar. Ia merasa susah untuk bernafas, terasa seperti tercekik, dan berkeringat hebat. Pasien pernah mengalami hal seperti ini sebelumnya sebanyak 5 kali dalam sebulan terakhir ini dan berlangsung selama 10 menit. Hasil pemeriksaan tidak ditemukan ronkhi maupun wheezing. Apakah diagnosis yang tepat pada pasien?","","Gangguan Cemas Menyeluruh","Panic Disorder","Agorafobia","Panic Attack","Gangguan Konversi","D"
"kedokteran","Psikiatri","Psikiatri","Gangguan Campuran Cemas-Depresi","pmb","Seorang ibu rumah tangga berusia 34th mengeluh tidak dapat tidur karena banyak hal yang dipikirkannya, hingga membuatnya bersedih. Pasien memikirkan anaknya yang sedang kuliah di luar kota dan keuangan suaminya yang sedang sulit. Beberapa minggu ini pasien juga merasa nafsu makan berkurang dan tidak bertenaga. Apakah diagnosis yang tepat pada pasien?","","Depresi Mayor","Depresi Minor","Gangguan Panik","Gangguan Cemas Menyeluruh","Gangguan Campuran Cemas-Depresi","E"
"kedokteran","Psikiatri","Psikiatri","Alprazolam","pmb","Seorang wanita 30th datang dengan keluhan selalu merasa khawatir akan keselamatan dirinya dan keluarganya karena adanya wabah corona. Pasien selalu merasa gelisah dan bedebar debar ketika anak atau suaminya keluar dari rumah untuk pergi ke sekolah atau ke kantor. Apakah terapi yang tepat diberikan untuk pasien?","","Alprazolam","Amitriptilin","Lithium Carbonat","Haloperidol","Sertraline","A"
"kedokteran","Psikiatri","Psikiatri","Amitriptilin","pmb","Seorang laki-laki berusia 23th memiliki kebiasaan yang mengganggu pikirannya. Pasien berulang kali memastikan apakah pintu rumah telah terkunci, memastikan apakah kompor sudah dimatikan, dan pekerjaan lainnya. Hal tersebut membuatnya tidak nyaman dan ingin mengobatinya. Apakah obat yang tepat diberikan untuk pasien?","","Diazepam","Haloperidol","Risperidone","Carbamazepine","Amitriptilin","E"
"kedokteran","Psikiatri","Psikiatri","Gangguan Perilaku Masa Kanak","pmb","Seorang ibu membawa anak perempuannya yang berusia 8 tahun ke poli psikatri karena BAK di sembarang tempat tampa melihat situasi disekitarnya. Pada pemeriksaan fisik tidak didapatkan kelainan pada pasien. Saat pemeriksaan pasien memegang kemaluannya dan mengatakan pada ibunya ingin pipis. Apakah yang terjadi pada pasien tersebut?","","Disuria","Euresis Fungsional","Enkoparesis Organik","Gangguan Perilaku Masa Kanak","Euresis Organik","B"
"kedokteran","Psikiatri","Psikiatri","Gangguan Jiwa Pada Masa Nifas","pmb","Seorang perempuan berusi 20 tahun dibawa ke poli karena ia tidak mau makan sejak 3 minggu pasca melahirkan. Pasien dikatakan sering menangis di kamar dan hanya berdiam diri. Pasien dikatakan tidak mau menyusui anaknya dan tidak mau memandikannya. Hal tersebut membuat suaminya kesulitan dalam menangani anaknya sendirian. Apakah diagnosa yang tepat untuk kasus di atas","","Depresi post partum","Baby blues","Depresi mayor","Psikosis post partum","Depresi minor","A"
"kedokteran","Psikiatri","Psikiatri","Retardasi mental sedang","pmb","Seorang anak berusia 7 tahun ditolak untuk sekolah di sekolah pada umumnya karena beberapa kali sulit untuk mengikuti pelajaran seperti membaca, berhitung layaknya orang normal. Selama ini pasien dikatakan kesulitan untuk melakukan hal-hal kecil seperti kesulitan mengkancingkan baju nya. Namun pasien masih mampu mengurus diri sendiri seperti mandi. Apakah diagnosa pada pasien?","","Retardasi berat","Retardasi ringan","Autisme","Retardasi Sedang","ADHD","D"
"kedokteran","Psikiatri","Psikiatri","Gangguan waham induksi","pmb","Pasien wanita berusia 26th meyakini bahwa dirinya adalah seorang malaikat yang bertugas menyampaikan wahyu. Selama 4 bulan ini, pasien menyebarkan ilmunya dan sering kali berkhutbah di depan para pengikutnya yang selalu hadir dan setia mengikutinya. Apakah yang terjadi pada para pengikut pasien?","","Psikotik akut","Gangguan konversi","Delirium","Gangguan waham menetap","Gangguan waham induksi","E"
"kedokteran","Psikiatri","Psikiatri","Gangguan vokal tic kronik","pmb","Anak berusia laki-laki umur 10 tahun, datang diantar ibunya karena berbicara tidak pantas dan terkesan jorok saat di rumah dan di sekolahnya, hal ini sudah terjadi sejak 1 tahun terakhir. Pasien juga sering mengeluarkan seperti mendengkur saat di kelas. Pada pemeriksaan fisik dan mental didapatkan dalam batas normal. Riwayat penggunaan obat-obat psikiatri disangkal. Apa yang dialami oleh pasien tersebut?","","Koprolalia","Transient tic disorder","Gangguan tic kronik","Gangguan vokal tic kronik","Sindrom torrent","D"
"kedokteran","Psikiatri","Psikiatri","Golongan Alpa 2 Agonis","pmb","Seorang anak umur 8 tahun diajak oleh orang tuanya dengan keluhan kepalanya terus mengangguk saat pasien berbicara, gerakan ini tidak dapat dikontrol oleh pasien. Hal ini terjadi sejak umur 6 tahun. Namun menghilang saat pasien tertidur. Apakah tatalaksana yang dapat diberikan kepada pasien tersebut?","","Lorazepam","Carbamazepin","Estazolam","Golongan Alpa 2 Agonis","Fluxetine","D"
"kedokteran","Psikiatri","Psikiatri","Attention Deficit and Hyperactive Disorder","pmb","Seorang anak laki-laki berusia 11 tahun datang dengan dikeluhkan memiliki prestasi yang buruk di sekolah. Riwayat yang diperoleh dari ibu mengungkapkan bahwa ia sering tidak terlambat menyerahkan tugas, tidak tuntas, atau tidak sama sekali. Dia juga mengalami kesulitan mencari teman karena suka mengganggu teman sehingga tidak mempunyai teman. Ayahnya menjelaskan bahwa, ketika di rumah tidak bisa duduk diam untuk menyelesaikan pekerjaan rumahnya, dan selalu mengganggu saudara-saudaranya di meja makan. Setelah memeriksa anak tersebut, Anda menemukan seorang anak laki-laki yang gelisah dan berbicara tanpa henti dan mengalami kesulitan untuk tetap diam kepada lawan bicara ketika anda mengajukan pertanyaan kepadanya. Apakah diagnosa yang tepat pada pasien ini?","","ADHD tipe inatensi","ADHD tipe hiperaktif","ADHD tipe kombinasi","Retardasi mental","Autisme","B"
"kedokteran","Psikiatri","Psikiatri","Gangguan Perilaku Masa Kanak","pmb","Seorang ibu datang membawa anaknya berumur 7 ke poliklinik tumbuh kembang karena perilaku anaknya yang aneh, pasien dikeluhkan BAB seminggu sekali sejak 3 bulan terakhir. Pasien sudah dilakukan terapi toilet training sejak 1 bulan terakhir namun tidak membaik. Makan dan minum (+), dalam pemeriksaan fisik didapatkan dalam batas normal. Diagnosis pada pasien tersebut?","","Euresis Non Organik","Konstipasi Organik","Encoparesis Non Organik","Encoparesis Non Fungsional","Gangguan Tingkah Laku","D"
"kedokteran","Psikiatri","Psikiatri","Bulimia nervosa","pmb","Seorang perempuan usia 16 tahun dibawa oleh orang tuanya ke RS karena badannya sangat kurus. Sejak 3 bulan, pasien biasa makan dalam jumlah yang banyak dan memuntahkan makanannya karena merasa gemuk. Pasien merasa diri gemuk dan merasa takut akan naik berat badan. Pada pemeriksaan fisik didapatkan BMI pasien 15. Apakah kemungkinan diagnosa pasien?","","Binge eating disorder","Bulimia nervosa","Anoreksia nervosa tipe purging","Anoreksia tipe retriksi","Geophagia","B"
"kedokteran","Psikiatri","Psikiatri","Fluoxetine","pmb","Seorang laki-laki usia 45 tahun datang dengan keluhan sering mimpi buruk sejak istrinya meninggal akibat kecelakaan lalu lintas setahun yang lalu. Pasien juga mengeluh mulai berdebar debar dan keluar keringat ketika melewati jalan raya tempat istrinya meninggal serta teringat kejadian tersebut. Hal tersebut sangat menyiksa dirinya hingga pasien kesulitan untuk kembali normal seperti sedia kala. Apakah terapi yang tepat diberikan untuk pasien tersebut?","","Haloperidol","Chlorpromazine","Alprazolam","Fluoxetine","Lithium bicarbonate","D"
"kedokteran","Psikiatri","Psikiatri","Communication Disorders","pmb","Seorang anak 12 tahun dibawa oleh orang tuanya, dikeluhkan tidak mampu menyampaikan yang ia katakan. Saat ditanya pasien hanya berbisik dan tak jelas dalam menyampaikan apa yang ia katakan. Pada pemeriksaan fisik didapatkan dalam batas normal. Saat diminta untuk menulis pasien mampu menulis yang diminta oleh dokter. Gangguan apa yang terjadi pada pasien tersebut?","","Gangguan Komunikasi","Gangguan Berbahasa","Speech Sound Disorder","Childhood-onset Fluency Disorder","Sosial Communication Disorder","C"
"kedokteran","Psikiatri","Psikiatri","Post traumatic stress disorder","pmb","Seorang laki-laki usia 40 th dating dengan keluhan sering gelisah. Gelisah terutama dialami ketika pasien mendengar suara klakson bus. Keluhan tersebut dirasakan sejak 6 bulan yang lalu pasien dan temannya mengalami kecelakaan bus, lalu teman pasien meninggal di tempat dengan kondisi tubuhnya terjepit sofa-sofa di bus. Sejak itu pasien sering mimpi buruk, sering teringat-ingat memori ketika temannya meminta tolong saat terjepit. Diagnosis pada pasien ini adalah..","","Reaksi stress akut","Depresi berat tanpa gejala psikotik","Nightmare","Gangguan cemas menyeluruh","Post traumatic stress disorder","E"
"kedokteran","Psikiatri","Psikiatri","Anoreksia nervosa tipe purging","pmb","Seorang wanita 18 tahun dibawa ke poliklinik karena pola makan yang tidak wajar yang sudah berlangsung 1 tahun terakhir. Menurut ibunya, pasien sangatlah kurus dan melakukan diet ekstrim. Pasien selalu memuntahkan makanan yang dimakan oleh dirinya dengan cara mencolok tenggorokannya. Sebelumnya pasien sempat mengalami patah tulang 1 bulan yang lalu, ketika terpleset di kamar mandi. Ketika dilakukan pemeriksaan antropometri, didapatkan BB 35 kg, TB 165 cm. Apakah diagnosa pada kasus pasien tersebut?","","Anoreksia nervosa tipe purging","Anoreksia tipe retriksi","Bulimia nervosa","Pica","Binge eating disorder","A"
"kedokteran","Psikiatri","Psikiatri","Nyeri somatoform","pmb","Pasien perempuan, 40th, datang dengan keluhan nyeri berat pada kaki kiri. Nyeri dirasakan sudah sejak 3 hari yang lalu. Nyeri terus menerus, mendadak, dan tidak membaik dengan pengobatan. Riwayat trauma disangkal. Hasil pemeriksaan status lokalis pada paha kiri deformitas (-), edema (-), eritema (-), range of movement bebas. Dari hasil rontgen femur juga tidak didapatkan kelainan. Pasien mengaku sudah ke berbagai dokter, namun dikatakan nyeri tersebut hanya dari pikirannya saja. Diagnosis pasien adalah..","","Nyeri somatoform","Gangguan somatoform","Hipokondriasis","Somatisasi","Psikosomatis","A"
"kedokteran","Psikiatri","Psikiatri","Narsistik","pmb","Seorang perempuan datang ke poliklinik psikiatri untuk berkonsultasi tentang sifat ayahnya yang berusia 40 tahun. Menurut anaknya, ayah pasien sangat egois dan selalu merasa paling benar sendiri. Jika perkataan ayahnya tidak tepat lalu diingatkan, maka ayahnya tidak terima dan selalu membantah. Ayahnya juga sering mengejek orang lain bodoh, dan sering meremehkan orang lain karena dianggap tidak kompeten. Kemungkinan jenis kepribadian yang dimiliki oleh ayah pasien adalah..","","Histrionik","Paranoid","Cemas menghindar","Narsistik","Anankastik","D"
"kedokteran","Psikiatri","Psikiatri","Pemeriksaan fungsi intelegensi - Autisme","pmb","Seorang anak laki – laki usai 3 tahun dibawa orang tuanya ke poliklinik dengan keluhan belum dapat berbicara. Selain itu orang tua juga mengeluhkan sulitnya berkomunikasi dengan pasien karena tampaknya ia sering kali menghindari kontak mata dan kadang tidak menoleh ketika dipanggil. Pasien juga terlihat sering bermain sendiri, mengeluarkan suara yang tidak jelas dan sering mengeluarkan gerakan-gerakan tanpa tujuan. Apa pemeriksaan awal untuk diagnosis kasus tersebut?","","Pemeriksaan fungsi pengasuhan","Pemeriksaan fungsi intelegensi","Pemeriksaan fungsi audiologi","Pemeriksaan fungsi emosional","Pemeriksaan fungsi motorik","B"
"kedokteran","Psikiatri","Psikiatri","Desentisisasi - Terapi Perilaku","pmb","Seorang laki-laki 32 tahun mengalami gangguan agoraphobia. Ia diminta untuk belajar mengontrol kecemasan dan rasa takutnya. Salah satu teknik yang diajarkan adalah mengubah perilaku yang tidak diinginkan atau tidak sehat dengan menghadapi tempat dan situasi yang menyebabkan rasa takut dan kecemasan secara pelan-pelan. Apakah terapi yang disarankan tersebut?","","Konsekutif","Flooding","Desentisisasi","Suportif","Eliminasi","C"
"kedokteran","Psikiatri","Psikiatri","Sindrom rett","pmb","Seorang anak laki-laki berusia 2 tahun datang ke dokter diantar oleh ibunya dengan keluhan tidak bisa berjalan dengan lancar. Pasien dikatakan juga tidak bisa menyebut nama papa atau mama layaknya anak seusianya. Dikatakan pasien lahir secara normal pervaginam dengan BB 3500 gram. Ketika usia awal pasien dikatakan tampak normal, mampu menengadah usia 7 bulan, namun semenjak usia 11 bulan pasien tidak tampak tanda-tanda bisa berjalan. Hal tersebut membuat sang ibu tampak khawatir. Pasien juga terlihat aneh karena suka melakukan gerakan seperti menekuk-nekuk kedua tangannya. Apakah diagnosa yang tepat pada pasien?","","Autisme","Sindrom rett","ADHD","Sindrom Asperger","Motoric tic kronic","B"
"","Psikiatri","Psikiatri","Fugue disosiatif","pmb","Seorang pasien laki-laki bernama Andi usia 30 tahun dilaporkan menghilang oleh keluarganya sejak 1 bulan terakhir. Pasien dikatakan akan pergi ke luar kota menggunakan pesawat terbang untuk keperluan pekerjaan kantor, namun sampai 1 bulan pasien tidak kunjung kembali. Setelah 5 bulan kemudian, pasien ditemukan di provinsi P. Ketika ditemui oleh keluarga pasien, ia tidak mengenali keluarganya dan mengaku namanya bukan Andi, namun ia adalah kevin seorang pedagang yang bekerja di pasar. Pasien juga menunjukan identitas dirinya yang ternyata baru dibuat. Pasien sama sekali tidak ingat bahwa sebelumnya memiliki kehidupan sebagai pekerja kantoran. Apakah yang terjadi pada pasien tersebut?","","Amnesia disosiatif","Fugue disosiatif","Trans disosiatif","Konversi","DID","B"
