"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Seorang dokter akan melakukan sebuah penelitian dengan melakukan intervensi berupa memberikan regimen baru suplementasi gizi terhadap balita di lingkungan puskesmasnya, dan dilakukan pemantauan selama 1 tahun kedepan. Hasilnya akan dibandingkan dengan suplementasi standar yang sudah diberikan pada balita lainnya. Apakah desain penelitian yang cocok untuk dokter tersebut …","","Eksperimental","Case control","Cross sectional","Cohort","Observasional","A"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Seorang perempuan berusia 60 tahun pulang ke rumah pasca perawatan penyakit stroke. Perempuan tersebut kemudian datang ke Dokter Praktek Pribadi dimana ia terdaftar dan ingin mengikuti program prolanis. Apakah yang harus dilakukan dokter tersebut?","","Mengunjungi rumah pasien","Merujuk ke puskesmas","Melaporkan ke puskesmas dan BPJS menggunakan formulir LB-1","Menjelaskan tentang prolanis","Melakukan skrining hipertensi dan DM","B"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Seorang pasien dirujuk oleh Puskesmas ke rumah sakit umum di kotanya karena penyakit diabetes mellitus yang dideritanya. Rumah Sakit tersebut memiliki dokter Spesialis Penyakit Dalam, Kandungan dan Kebidanan, Bedah Umum, dan Anak. Rumah Sakit tersebut juga memiliki pelayanan Radiologi dan Laboratorium. Tipe rumah sakit yang tepat adalah?","","RS tipe C","RS tipe D","RS tipe D pratama","RS tipe B","RS tipe A","B"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Suatu penelitian untuk menguji alat diagnostik baru mendapat hasil sebagai berikut.
Sakit
Tidak sakit
Pemeriksaan (+)
100
100
Pemeriksaan (-)
200
300
Berapakah nilai prediksi negatif?
","","33%","50%","60%","75%","25%","C"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Wilayah Puskesmas A menjadi cluster covid19 pada Kota X. Petugas Puskesmas lalu mendata kasus confirmed Covid19 pada wilayah kerja Puskesmas. Petugas kemudian mendatangi masyarakat untuk pencarian kasus kontak dengan pasien. Tindakan surveilans apakah yang dilakukan oleh petugas Puskesmas tersebut ?","","Case finding aktif","Case finding pasif","Penyelidikan epidemiologi","Survey lapangan","Surveillance pasif","A"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Perempuan 25 tahun, G1P0A0 hamil usia kehamilan 38 minggu, datang ke faskes pratama dan melakukan persalinan. Biaya persalinan tersebut ditanggung oleh BPJS. Skema pembiayaan pasien tersebut termasuk","","Non kapitasi","Kapitasi","INA-CBGs","Fee for service","Jampersal","A"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Sebuah FKTP dengan kapitasi 6000/orang mempunyai 3000 orang peserta. Kunjungan rata-rata pasien 20 orang/hari, dengan hari kerja efektif 25 hari. Maka sistem pembiayaan dokter pada FKTP tersebut adalah","","Semakin banyak pasien yg berobat , semakin banyak pendapatan dokter","Jasa medis dokter 36.000 rupiah /pasien termasuk obat","Pendapatan rata-rata dokter 3 juta rupiah per bulan","Utilisasi dokter 20/3000","Dokter melayani 3000/25 pasien per hari","D"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Seorang dokter melakukan penelitian tentang pola hidup bersih dan sehat (PHBS) terhadap kejadian diare di suatu Kabupaten. Dokter tersebut hanya melakukan wawancara terhadap para kepala puskemas di wilayah Kabupaten tersebut. Metode sampling apakah yang digunakan pada kasus di atas?","","Quota sampling","Accidental sampling","Purposive sampling","Simple random sampling","Cluster sampling","C"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Petugas KIA Puskesmas mengajak ibu – ibu PKK Desa A untuk berperan aktif dalam program pencegahan stunting di Posyandu. Beberapa anggota ibu PKK bersedia untuk dijadikan kader stunting. Jenis usaha promosi apa yang digunakan petugas KIA Puskesmas tersebut?","","Pemberdayaan","Advokasi","Kemitraan","Bina usaha","Edukasi","A"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Seorang dokter praktek perseorangan (DPP) yang bekerja sama dengan BPJS dalam menangani pasien. Dia ingin memeriksakan hematoogi di laboratorium swasta yang bekerja sama dengannya. Bagaiman sistem pembayarannya?","","Pasien membayar ke lab dan diklaim ke DPP","Pasien membayar ke lab dan diklaim ke BPJS","DPP membayar ke lab dan diklaim ke BPJS","Pasien membayar sendiri dan ditanggung BPJS","DPP membayar ke lab dan tidak ditanggung BPJS","C"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Pemerintah membuat program SPM (Standar Pelayanan Minimum) Kesehatan berupa pelayanan kesehatan pada usia pendidikan dasar di Kota A. Siapakah penyelenggara program SPM tersebut ?","","Pemerintah kota","Departemen kesehatan","Kementrian Kesehatan","Puskesmas","Dokter Umum","A"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Pada bulan Juni 2020 dilakukan program imunisasi polio serentak secara nasional. Sedangkan di Bali dan Lombok baru akan dilakukan program imunisasi polio pada bulan September 2020 yang menargetkan 3.458 anak di kedua daerah tersebut. Disebut apakah kegiatan imunisasi tersebut?","","Backlog fighting","Crash program","Sub pekan imunisasi nasional","Pekan imunisasi nasional","Catch up campaign","C"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Dokter memberitahukan kepada pasien tentang diagnosa kanker payudara yang pasien derita dan rencana tindakan selanjutnya. Saat pasien kembali ke rumahnya. Suami pasien bertanya mengenai hasil pemeriksaannya dan pasien menceritakan semuanya, termasuk rencananya untuk rutin terapi sesuai anjuran dokter. Teori kepribadian apakah yang sedang dilakukan pasien","","Denial","Anger","Bergaining","Depresi","Acceptance","E"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Seorang dokter akan melakukan penelitian mengenai hubungan pemberian vitamin A dengan kejadian diare. Berapakah odd ratio?
Diare +
Diare -
Vit A +
50
200
Vit A -
10
140","","200x10/50x140","50/50+200 : 10/10+140","50x140/200x10","50x200/10x140","50/50+10 : 200/200+140","A"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Pada suatu wilayah kerja, diketahui jumlah karyawan laki-laki yang menderita HIV pada tanggal 1 januari 2012 sebanyak 50 dari 1000 orang. Pada tanggal 1 januari 2013 terdapat 62 kasus dari 1000 orang termasuk 50 orang yang terdeteksi sebelumnya. Berapa prevalensi HIV pada tanggal 1 januari 2013?","","5%","6.20%","12%","50%","62%","B"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Seorang Kepala Puskesmas ingin melakukan evaluasi pelaksanaan Keluarga Berencana (KB) pada ibu pasca melahirkan di wilayahnya. Hal yang pertama kali dilakukan adalah","","Penetapan skoring","Penetapan masalah","Penetapan penyebab masalah","Penetapan indikator dan target","Penetapan penyelesaian masalah","B"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Satu keluarga menjadi peserta BPJS dari perusahaan dimana kepala keluarga tersebut bekerja. Setiap bulan perusahaan membayarkan premi yang berasal dari potongan gaji pegawai ke BPJS. Yang berperan sebagai fund pooling pada kondisi di atas adalah?","","BPJS","Pemerintah pusat","Pemerintah daerah","Sektor kesehatan","Pihak swasta","A"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Kabupaten A sedang melaksanakan program pengentasan ODF di wilayahnya. Semua Puskesmas dikerahkan untuk memonitor penggunaan jamban sehat. Pada Puskesmas X didapatkan banyak warga Desa B yang masih BAB sembarangan di sawah dengan alasan tidak mampu membangun jamban sehat permanen (water-sealed lantrine) dikarenakan kesusahan mendapatkan air di musim kemarau. Apakah solusi tipe jamban yang bisa dibangun di desa tersebut?","","Pit Privy","Bucket Latrine","Trench Latrine","Water-sealed Latrine","Chemical Latrine","A"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Seorang laki-laki usia 48 tahun datang ke IGD dengan keluhan sesak 2 jam sebelum masuk RS. Dokter mendiagnosa pasien dengan PPOK eksaserbasi akut dan menyarankan pasien untuk rawat inap. Pasien memiliki BPJS Mandiri namun pasien menunggak 8 bulan. Berapa lama paling lambat iuran harus dibayarkan agar BPJS bisa digunakan saat MRS?","","1 x 24 jam semenjak MRS tanpa denda","2 x 24 jam semenjak MRS dengan denda","3 x 24 jam semenjak MRS tanpa denda","3 x 24 jam semenjak MRS dengan denda","1 x 24 jam semenjak MRS dengan denda","D"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Pasien datang ke Puskesmas di wilayahnya untuk melakukan tes VCT. Namun, Puskesmas diwilayahnya ternyata tidak memiliki fasilitas VCT, dokter merujuk pasien tersebut ke Puskesmas lain yang memiliki fasilitas tersebut. Rujukan apa yang dilakukan pada kasus diatas?","","Rujukan pasien","Rujukan spesimen","Rujukan sarana","Rujukan kesehatan","Rujukan medis","A"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Seorang dokter puskesmas ingin mengetahui data jumlah kasus baru demam berdarah dengue pada bulan Januari-Maret 2012 di wilayah kerjanya dan diperoleh data 0,6%. Hasil frekuensi penyakit tersebut adalah","","Insidensi","Prevalensi","Attack rate","Secondary attack rate","Prevalensi rate","A"
"kedokteran","Kesehatan Masyarakat","Kesehatan Masyarakat","","pmb","Seorang pasien datang berobat ke sebuah RS. Pasien mengatakan pelayanan di rumah sakit tersebut baik, tenaga kesehatan ramah, prosedur tidak ribet, perawat tanggap dan peka, sangat membantu kebutuhan pasien. Akan tetapi pasien merasa ruang tunggu di RS tersebut sangat kecil, licin, dan pengap. Sesuai ukuran kualitas jasa, hal tersebut tidak sesuai dengan prinsip?","","Assurance","Responsiveness","Tangible","Reliability","Empathy","C"
