"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","ACS","pmb","Seorang laki-laki usia 60 tahun datang ke IGD dengan keluhan nyeri dada yang menjalar ke pundak disertai keringat dingin sejak 2 jam yang lalu. Pasien sudah mengosumsi nitrat 3 kali namun tetap terasa nyeri. Pasien pernah mengalami keluhan seperti ini, tapi membaik ketika mengonsumsi nitrat. Pada hasil rekam jantung ditemukan ST depresi pada segmen V4-V6. Pemeriksaan enzim jantung normal. Apakah tatalaksana pada pasien ini?","","PCI Primer","Angioplasti koroner","Kombinasi trombolitik dan CCB","Kombinasi aspirin, clopidogrel, dan ACE inhibitor","Kombinasi aspirin, clopidogrel, dan beta bloker","E"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang perempuan usia 55 tahun datang dengan keluhan nyeri dada yang menjalar ke lengan dan tembus ke punggung. Nyeri dirasakan sekitar 5 menit dan mereda ketika pasien istirahat. Pasien sering mengalami keluhan yang sama sejak 1 tahun terakhir pasca rawat inap di ruang CVCU. TD 120/70 mmHg, Nadi 95 x/m, RR 20 x/m. Dari pemeriksaan EKG tidak didapatkan gambaran iskemia maupun infark. Apakah diagnosis pada pasien ini?","","Angina pektoris tidak stabil","Sindrom koroner akut","Angina pektoris stabil","Angina prinzmetal","Infark miokard akut","C"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang perempuan usia 80 tahun datang ke IGD dengan keluhan lemas. Riwayat hipertensi dan diabetes disangkal. Dari pemeriksaan fisik didapatkan TD 90/60 mmHg, Nadi 45 x/m, RR 18 x/m. Dokter melakukan EKG dan menunjukkan hasil sebagai berikut. Diagnosis pada pasien ini adalah?","","Right Bundle Branch Block","Left Bundle Branch Block","AV Blok Derajat 1","AV Blok Derajat 2 Mobitz II","AV Blok Derajat 3","E"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","HT Emergency (ACS)","pmb","Laki-laki 60 tahun datang dengan keluhan nyeri dada kiri menjalar ke rahang bawah kiri dan pundak sejak 3 jam yang lalu. Tanda vital TD 210/100 mmHg, Nadi 85 x/m, RR 22 x/m, akral hangat. EKG menunjukkan ST elevasi pada sadapan lateral. Setelah pemberian antitrombus, dokter berencana menurunkan tekanan darah pasien. Obat yang tepat diberikan untuk pasien adalah?","","Nicardipin","Furosemide","Nitrogliserin","Diltiazem","Fondaparinux","C"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Stable Angina (Chronic Coronary Syndrome)","pmb","Seorang perempuan usia 55 tahun datang dengan keluhan nyeri dada yang menjalar ke lengan dan tembus ke punggung. Nyeri dirasakan sekitar 5 menit dan mereda ketika pasien istirahat. Pasien sering mengalami keluhan yang sama sejak 1 tahun terakhir pasca rawat inap di ruang CVCU. TD 120/70 mmHg, Nadi 95 x/m, RR 20 x/m. Dari pemeriksaan EKG tidak didapatkan gambaran iskemia maupun infark. Pasien memiliki alergi Aspirin. Apakah tatalaksana awal yang tepat pada pasien ini?","","Nitrat","Beta-Blocker","Calcium Channel Blocker","Antiplatelet","Antikoagulan","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Stable Angina (Chronic Coronary Syndrome)","pmb","Seorang perempuan usia 55 tahun datang dengan keluhan nyeri dada yang menjalar ke lengan dan tembus ke punggung. Nyeri dirasakan sekitar 5 menit dan mereda ketika pasien istirahat. Pasien sering mengalami keluhan yang sama sejak 1 tahun terakhir pasca rawat inap di ruang CVCU. TD 120/70 mmHg, Nadi 95 x/m, RR 20 x/m. Dari pemeriksaan EKG tidak didapatkan gambaran iskemia maupun infark. Pasien memiliki alergi Aspirin. Apakah terapi yang tepat untuk menghindari perburukan kondisi pasien?","","Asam asetilsalisilat","Clopidogrel","Warfarin","Bisoprolol","Isosorbid Dinitrat","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","OMI Anterior","pmb","Perempuan 60 tahun diantar berobat oleh anaknya ke Puskesmas karena sering mengeluh nyeri dada kiri menjalar yang hilang timbul dan membaik dengan istirahat. Pasien memiliki riwayat pasang ring jantung 5 tahun yang lalu. Dari hasil pemeriksaan fisik kesan dalam batas normal dan hasil EKG tampak pada gambar berikut. Kelainan EKG apakah yang dapat ditemukan pada kasus di atas?","","ST elevasi","ST depresi","Gelombang R tinggi di V5/V6 >27 mm","Pemanjangan P-R interval","Gelombang Q-patologis","E"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","STEMI","pmb","Seorang laki-laki usia 55 tahun datang ke IGD dengan keluhan nyeri dada kiri hebat menjalar ke pundak dan leher sejak 2 jam yang lalu saat sedang bekerja. Pasien memiliki riwayat diabetes dan rutin kontrol di puskesmas. Dari pemeriksaan fisik didapatkan kesadaran compos mentis, TD 170/90 mmHg, Nadi 95 x/m, RR 28 x/m, suhu afebris, SpO2 88%. Pada pemeriksaan EKG didapatkan gambaran sebagai berikut. Tatalaksana awal yang tepat pada pasien adalah?","","Paracetamol","Nitrogliserin","Asam asetilsalisilat","Clopidogrel","Oksigen","E"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Edema paru akut; ADHF","pmb","Seorang perempuan 45 tahun datang ke UGD dengan keluhan sesak nafas mendadak sejak 6 jam yang lalu. Keluhan berkurang dengan posisi duduk. Pasien memiliki riwayat hipertensi sejak 10 tahun yang lalu dan tidak rutin berobat. Pada pemeriksaan tanda vital ditemukan tekanan darah 160/100 mmHg, nadi 125x/menit, frekuensi napas 34 x/menit, saturasi oksigen 80%, ronkhi penuh di kedua lapang paru. Pada pemeriksaan thorax ditemukan bat-wing appearance. Apakah tatalaksana awal yang tepat pada pasien tersebut?","","Oksigen","Furosemide IV","Spironolakton PO","Nicardipin IV","Furosemide PO","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","VT tidak stabil","pmb","Seorang laki-laki usia 48 tahun datang dengan keluhan dada berdebar sejak 2 jam yang lalu. Pada pemeriksaan fisik didapatkan Nadi 155x/m lemah, TD 60/40 mmHg, RR 28 x/m. EKG menunjukkan gelombang ventrikular teratur. Tatalaksana yang tepat pada pasien adalah?","","Defibrilasi 300 J","Kardioversi 100 J","Kardioversi 50 J","Lidocaine","Verapamil","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang laki-laki 50 tahun dibawa keluarga ke IGD dengan keluhan sesak nafas berat sejak 30 menit lalu. Pasien memiliki riwayat asma dan alergi telur. Dari pemeriksaan tanda vital didapatkan kesadaran somnolen, TD 80/50 mmHg, nadi 135 kali/menit, frekuensi napas 10 kali/menit, suhu afebris. Suara nafas menurun disertai mengi yang samar. Apakah kemungkinan diagnosis pada pasien di atas?","","Asma eksaserbasi akut derajat sedang","Asma eksaserbasi akut derajat berat","Status asmatikus","Syok kardiogenik","Syok anafilaktik","C"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Asma serangan sedang","pmb","Seorang laki-laki 21 tahun dibawa keluarga ke IGD dengan keluhan sesak nafas sejak 1 jam lalu. Pasien memiliki riwayat asma dan alergi kacang. Dari pemeriksaan tanda vital didapatkan kesadaran compos mentis, TD 130/80 mmHg, nadi 115 kali/menit, frekuensi napas 26 kali/menit, suhu afebris. Saturasi O2 93%. Suara nafas didapatkan mengi yang terdengar saat inspirasi dan ekspirasi pada auskultasi. Apakah tatalaksana yang tepat pada pasien tersebut?","","Ipratropium Bromida","Terbutalin","Formoterol","Budesonide","Aminofilin","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","TB Kasus Baru","pmb","Seorang laki-laki 30 tahun mengeluh batuk sudah lebih dari 3 minggu, keringat malam hari, dan BB menurun. Di puskesmas pasien didiagnosis TB paru dan diberi OAT. Pasien tidak pernah memiliki riwayat pengobatan TB sebelumnya. Regimen OAT yang diberikan adalah?","","2RHZE/4(RH)3","2RHZES/RHZE/5(RHE)3","2RHZE/6RHE","Sesuai dengan uji sensitivitas","2RHZE/4(RH)3 + Kortikosteroid","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Drug-induced hepatotoxicity","pmb","Seorang laki-laki 30 tahun mengeluh batuk sudah lebih dari 3 minggu, keringat malam hari, dan BB menurun. Di puskesmas pasien didiagnosis TB paru dan diberi OAT. Setelah 2 minggu, pasien mengeluh mual dan muntah hebat. Didapatkan sklera ikterik, AST 1200 IU/L, ALT 360 IU/L. Obat apakah yang menyebabkan kondisi pasien tersebut?","","Isoniazid","Rifampisin","Streptomisin","Pirazinamid","Etambutol","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Drug-induced hepatotoxicity","pmb","Seorang laki-laki 30 tahun mengeluh batuk sudah lebih dari 3 minggu, keringat malam hari, dan BB menurun. Di puskesmas pasien didiagnosis TB paru dan diberi OAT. Setelah 2 minggu, pasien mengeluh mual dan muntah hebat. Didapatkan sklera ikterik, AST 1200 IU/L, ALT 360 IU/L. Bagaimanakah tindakan yang tepat dilakukan untuk pasien tersebut?","","Menghentikan OAT sementara","Melanjutkan pemberian OAT","Melanjutkan pemberian OAT dan antasida","Melanjutkan pemberian OAT dan hepatoprotektor","Mengganti regimen OAT kategori 2","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Atrial Fibrilasi, HD stabil","pmb","Perempuan 35 tahun datang dengan keluhan berdebar-debar sejak 30 menit yang lalu. TD 120/75 mmHg, nadi 160x/menit ireguler, RR 24x/menit, Suhu 37,0. Pada pemeriksaan didapatkan struma nodusa di leher kanan dan kiri. Pada pemeriksaan EKG didapatkan irama ireguler ireguler dengan QRS normal dan gelombang P sulit diidentifikasi. Terapi yang diberikan pada pasien ini adalah?","","Beta blocker","Amiodaron","Adenosin","Kardioversi","Pijat arteri karotis","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Atrial Fibrilasi + Heart Failure","pmb","Seorang perempuan usia 50 tahun datang ke IGD dengan keluhan berdebar-debar sejak 3 hari. Keluhan disertai sesak dan bengkak pada tungkai. Pasien memiliki riwayat hipertensi dan gagal jantung. Kesadaran compos mentis, TD 160/70 mmHg, Nadi 120 x/m ireguler, RR 24 x/m. Dari pemeriksaan EKG didapatkan gambaran sebagai berikut. Terapi yang tepat untuk pasien adalah?","","Digoxin","Captopril","Amlodipin","Verapamil","Bisoprolol","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang pasien laki-laki usia 55 tahun diantar ke UGD karena berdebar-debar dan lemas. Dikatakan pasien sempat alami keluhan serupa 1 minggu yang lalu namun membaik setelah beristirahat di rumah seharian. Pasien memiliki riwayat hipertensi lebih dari 10 tahun. Tanda vital TD 160/90 mmHg, Nadi 150 x/m reguler, RR 22 x/m. Dari pemeriksaan EKG didapatkan gambaran sebagai berikut. Apakah tatalaksana yang tidak tepat pada kasus diatas?","","Manuver valsava","Memijat kedua arteri karotis","Merangsang gag reflex pasien","Meminta pasien untuk batuk dengan keras","Mengompres wajah pasien dengan es","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang perempuan usia 55 tahun datang ke poliklinik dengan keluhan sesak nafas. Sesak dirasakan pasien sejak 2 bulan terakhir ketika melakukan aktivitas berat, saat bekerja sehari-hari pasien merasa sehat. Pasien memiliki riwayat darah tinggi sejak 10 tahun yang lalu. TD 130/90 mmHg, Nadi 90 x/m, RR 18 x/m. Diagnosis yang tepat pada pasien ini adalah?","","HF NYHA I","HF NYHA II","HF NYHA III","HF NYHA IV","CHF","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang pasien perempuan usia 35 tahun datang ke IGD dengan keluhan nyeri di kedua tungkai. Kaki teraba hangat, terasa nyeri, bengkak, dan kemerahan. Pulsasi arteri dorsalis pedis teraba kuat. Pasien memiliki riwayat obesitas serta diketahui sedang mengonsumsi pil kontrasepsi. Diagnosis yang tepat pada pasien ini adalah?","","Deep vein thrombosis","Thrombophlebitis","Trombosis arteri akut","Penyakit Raynaud","Insufisiensi Vena Kronik","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Syok Kardiogenik","pmb","Seorang laki-laki 56 tahun datang ke IGD diantar oleh keluarganya dengan penurunan kesadaran. Pasien memiliki riwayat serangan jantung 2 bulan yang lalu. Dari pemeriksaan tanda vital didapatkan TD 65 per palpasi, Nadi 110x/m, RR 20 x/m, Suhu 35,6°C. Akral teraba dingin dan basah. Apakah tatalaksana farmakologis yang tepat?","","Dopamine IV drip","Dobutamine IV drip","Furosemide IV drip","Amiodarone IV bolus","Epinefrin IV bolus","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Laki-laki 30 tahun datang ke IGD dengan keluhan nyeri dada kiri dan keringat dingin setelah mendorong mobil 5 jam yang lalu. Nyeri tidak hilang saat pasien istirahat. Riwayat perokok dan DM. Obat DM tidak teratur diminum. Pemeriksaan tanda vital TD 170/90 mmHg, Nadi 96 x/m, RR 24 x/m. EKG didapatkan inversi gelombang T di sadapan anterior. Pemeriksaan penunjang berikutnya yang anda sarankan adalah?","","Exercise stress test","B-type Natriuretic Peptide","CK-MB","Troponin I","Echocardiography","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang perempuan 65 tahun datang ke IGD RS dengan keluhan nyeri dada kiri menjalar ke pundak dan lengan sejak 6 jam yang lalu. Pasien memiliki riwayat hipertensi namun tidak mengkonsumsi obat teratur. Pemeriksaan tanda vital TD 100/55 mmHg, Nadi 100 x/m, RR 22 x/m. Telah dilakukan pemeriksaan EKG dan laboratorium. Dari pemeriksaan EKG didapatkan elevasi segmen ST pada sadapan V1-V6, I, dan aVL. Hasil laboratorium belum ada. Apa diagnosis pasien di atas berdasarkan gambaran EKG?","","STEMI Anteroposterior","STEMI Anterior Luas","STEMI Anterolateral","Angina pectoris tidak stabil","Sindrom koroner akut","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang laki-laki usia 35 tahun datang ke poliklinik karena lemas seluruh tubuh sejak 7 hari terakhir. Dari hasil pemeriksaan ditemukan tekanan darah 90/60 mmHg, nadi 115 x/menit, frekeunsi nafas 30 x/menit, suhu afebris. Dari hasil pemeriksaan fisik ditemukan murmur diastolik grade III/VI di apex. Pasien merupakan mantan pengguna narkoba. Apa patomekanisme yang menyebabkan kondisi pada pasien ini?","","Stenosis mitral","Insufisiensi mitral","Stenosis trikuspid","Insufisiensi trikuspid","Regurgitasi aorta","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Perempuan 55 tahun datang dengan keluhan batuk berdahak kecoklatan sejak 1 minggu yang lalu. Keluhan disertai nyeri dada dan demam. Pada pemeriksaan fisik didapatkan TD 110/70 mmHg, Nadi 80x/menit, RR 26x/menit, suhu 38,7°C. Didapatkan perkusi pekak pada lapang tengah paru kanan, rhonki (+), suara amforik (+). Pemeriksaan foto thorak didapatkan gambaran kavitas dengan air fluid level. Diagnosis pada pasien adalah?","","Bronkiektasis","Kanker Paru","Pneumonia","Abses Paru","Efusi Pleura","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","PPOK Eksaserbasi Akut","pmb","Laki-laki 45 tahun datang ke IGD RS karena sesak nafas sejak 3 jam yang lalu. Pasien mengeluhkan dalam 1 minggu terakhir mengeluarkan dahak berwarna kuning. Pasien merokok 2 bungkus sehari sejak usia 20 tahun. Diketahui sudah sering sesak sejak 3 tahun. TD 130/90 mmHg, Nadi 110 x/menit, Pernapasan 32 x/menit, Suhu 37°C. Tampak retraksi sela iga saat inspirasi, perkusi hipersonor, suara napas memanjang saat ekspirasi disertai mengi pada lapang paru. Pemeriksaan penunjang apakah yang tepat dilakukan pada pasien?","","Foto rontgen thorax","Analisa gas darah","Spirometri","Darah lengkap","CRP","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Laki-laki 70 tahun datang ke IGD RS dengan keluhan sesak nafas sejak 2 minggu yang lalu. Keluhan disertai batuk berdahak berwarna putih dan demam naik turun selama 2 minggu. Nafsu makan berkurang dan kadang keringat dingin. Tidak ada riwayat minum OAT & merokok. Pada pemeriksaan fisik ditemukan auskultasi suara paru vesikuler & terdapat ronkhi di basal. Pada pemeriksaan radiologi tampak perselubungan homogen di lapang bawah paru kanan yang menutupi sudut costophrenicus kanan yang menunjukkan gambaran meniscus sign. Apakah diagnosis yang tepat pada kasus ini?","","Efusi pleura","Pneumonia","Bronkopneumonia","TB paru","Tumor mediastinum","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Atrial Flutter, Stabil","pmb","Laki-laki 50 tahun datang ke IGD karena keluhan jantung berdebar sejak 6 jam yang lalu. Riwayat HT dan DM disangkal. Dari pemeriksaan fisik TD 120/90 mmHg, Nadi 155 x/m, RR 22 x/m. Dari gambaran EKG didapatkan gambaran sebagai berikut. Tatalaksana yang tepat pada kasus di atas adalah?","","Adenosine","Pijat karotis","Diltiazem","Amlodipin","Captopril","C"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang perempuan usia 65 tahun datang ke IGD dengan keluhan dada berdebar, pasien memiliki riwayat hipertensi dan serangan jantung 2 tahun yang lalu. TD 140/90 mmHg, Nadi 120 x/m, RR 18 x/m, Suhu 36,5°C. Pada pemeriksaan EKG di lead II dijumpai gambaran sebagai berikut. Diagnosis pada pasien ini adalah?","","Torsades de Pointes","Ventrikular Ekstrasistol","Premature Atrial Contraction","Supraventrikular Ekstrasistol","Ventrikular Takikardi","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Rheumatic Fever Criteria","pmb","Seorang laki-laki 30 tahun datang ke IGD RS dengan keluhan sesak nafas dan nyeri dada sejak 1 minggu yang memberat 2 hari terakhir. Pasien juga mengeluh demam, batuk, serta nyeri di persendian tubuh. Pasien mengaku pernah mengalami keluhan serupa saat kecil dan beberapa kali kambuh. Dari pemeriksaan fisik didapatkan murmur mid diastolik di apeks jantung. Apakah kemungkinan diagnosis pada pasien ini?","","Demam rematik akut","Gagal jantung akut dekompensata","Gagal jantung kronik","Penyakit jantung rematik","Miokarditis","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","HT Esensial / Primary HT","pmb","Seorang laki-laki usia 40 tahun datang dengan keluhan nyeri pada tengkuk leher sejak 3 hari lalu, hasil pemeriksaan TD 150/90 mmHg sudah diperiksa 4 kali pada waktu kontrol yang berbeda. Tatalaksana yang paling tepat pada pasien ini adalah?","","Hidroklorotiazid","Bisoprolol","Isosorbid Dinitrat","Spironolakton","Verapamil","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","HT Emergency (susp. Diseksi Aorta)","pmb","Seorang perempuan usia 60 tahun datang dengan keluhan utama mendadak nyeri dada tajam seperti dirobek disertai sesak dan lemas. Pasien memiliki riwayat hipertensi dan kolesterol yang tidak terkontrol. Dari pemeriksaan fisik TD 250/140 mmHg, Nadi 110 x/m, RR 24 x/m. Dari pemeriksaan darah rutin didapatkan Hb 9,2 g/dL. Tatalaksana yang tepat pada pasien ini adalah?","","Nicardipin IV","ISDN IV","Captopril sublingual","Amlodipin oral","Valsartan oral","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","STEMI Anteroseptal","pmb","Seorang laki-laki usia 60 tahun datang dengan keluhan nyeri dada menjalar sampai ke rahang dan pundak kiri. Nyeri dirasakan sejak 3 jam yang lalu. Pada pemeriksaan tanda vital TD 110/65 mmHg, Nadi 115 x/m, RR 20 x/m. Pada EKG dijumpai elevasi segmen ST pada lead V1-V4. Apakah diagnosis pada pasien ini?","","Angina pektoris tidak stabil","Sindrom koroner akut","Angina pektoris stabil","Angina crescendo","Infark miokard akut","E"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","HT + CKD","pmb","Seorang laki-laki usia 65 tahun, datang dengan keluhan bengkak di kedua kaki sejak 1 bulan. Pasien riwayat menderita diabetes melitus dan hipertensi sejak 10 tahun. Pada pemeriksaan fisik BB 68 kg, TD 160/90 mmHg, edema pitting tungkai, kadar gula darah 110 mg/dL, Hb 7,2 g/dL, Ureum 70 mg/dL, Kreatinin 3,6 mg/dL. Obat antihipertensi yang paling sesuai diberikan adalah?","","Furosemid","Klonidin","Thiazid","Candesartan","Spironolakton","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang perempuan usia 40 tahun datang dengan keluhan dada berdebar dan lemas sejak 12 jam yang lalu. Pada pemeriksaan fisik didapatkan kesadaran menurun GCS E2V3M5, TD 90/70 mmHg, Nadi 155 x/m, RR 22 x/m, akral hangat. Pada perekaman EKG didapatkan gambaran sebagai berikut. Dokter kemudian merencanakan kardioversi. Yang merupakan indikasi kardioversi pada pasien ini adalah?","","Berdebar-debar","Takikardi >100 x/menit","Hipotensi","Onset >6 jam","Penurunan kesadaran","E"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang laki-laki usia 30 tahun datang ke Puskesmas dengan keluhan nyeri dada kiri dan keringat dingin saat mendorong mobil 3 jam yang lalu. Nyeri tidak hilang saat pasien istirahat. Riwayat perokok dan DM. Obat DM tidak teratur diminum. Pemeriksaan fisik TD 170/90 mmHg, Nadi 96 x/m, RR 24 x/m. Diagnosis yang tepat adalah?","","Karsinoma paru kiri","Sindrom koroner akut","Angina pektoris tidak stabil","Pneumothorax","Miokarditis","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","HT+HF","pmb","Seorang laki-laki usia 45 tahun datang ke poliklinik dengan keluhan sering sesak nafas. Sesak memberat saat pasien bekerja dan mereda jika istirahat. Pasien memiliki riwayat hipertensi sejak 5 tahun. Pada pemeriksaan fisik didapatkan TD 160/90 mmHg, Nadi 100 x/m, RR 20 x/m. Tidak didapatkan rhonki maupun wheezing, namun ditemukan edema di kedua tungkai. Obat hipertensi yang disarankan untuk pasien ini adalah?","","Amlodipin","Nicardipin","Ramipril","Bisoprolol","Diltiazem","C"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang laki-laki usia 40 tahun datang ke poliklinik dengan keluhan demam, batuk, dan sesak nafas. Pasien mengaku dahaknya kuning berbusa dan ada darah. TD 145/80 mmHg, Nadi 92 x/m, RR 24 x/m, Suhu 38°C. Dari pemeriksaan rontgen tampak Tram-track line appearance. Kemungkinan diagnosisnya adalah?","","Karsinoma paru","Bronchiolitis","Bronkitis kronik","TB miliar","Bronkiektasis","E"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang laki-laki 50 tahun datang ke Puskesmas untuk kontrol penyakit tuberkulosis yang dideritanya. Pasien sudah mendapatkan terapi OAT selama 2 bulan dan sudah mengalami perbaikan gejala. Setelah diperiksa dahak ulang ternyata hasil tes dahak positif. Apakah tindakan yang tepat untuk pasien tersebut?","","OAT fase sisipan selama 1 bulan","Ulangi OAT fase intensif","OAT fase lanjutan dan periksa dahak ulang 1 bulan lagi","OAT kategori II","OAT kategori III","C"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang laki-laki 50 tahun datang ke IGD karena keluhan jantung berdebar sejak 6 jam yang lalu. Riwayat HT dan DM disangkal. Dari pemeriksaan fisik TD 100/60 mmHg, Nadi 155 x/m, RR 24 x/m. Dari gambaran EKG didapatkan gambaran sebagai berikut. Diagnosis pada pasien ini adalah?","","Supraventrikular takikardi","Atrial fibrilasi","Ventrikel takikardi","Atrial flutter","Ventrikel ekstrasistol","C"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang laki-laki 55 tahun datang ke IGD RS dengan keluhan nyeri dada 3 jam yang lalu. Nyeri dirasakan menjalar ke lengan. Saat ini nyeri dada disertai sesak nafas dan kedua kaki sampai skrotum bengkak. Pasien tampak sakit lemah. Pada pemeriksaan tanda vital didapatkan TD 90/60 mmHg, Nadi 120 x/m, RR 40 x/m, didapatkan peningkatan JVP, ronkhi di basal paru, serta murmur holosistolik. Apakah diagnosa yang tepat pasien tersebut?","","Acute myocard infarct","Acute de novo heart failure","Unstable angina pectoris","Acute decompensated heart failure","Cor pulmonale dekompensata","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang laki-laki 35 tahun datang dengan keluhan sesak napas dan batuk berdarah sejak 2 bulan yang lalu disertai berat badan menurun. TD 110/70 mmHg, Nadi 90 x/m, RR 20 x/m. Dari pemeriksaan tes cepat molekular didapatkan MTB negatif. Langkah apakah yang selanjutnya harus dilakukan oleh dokter?","","Pemeriksaan rontgen","Beri OAT kategori 2","Beri OAT kategori 1","Pemeriksaan biakan kuman","Terapi antibiotik golongan penisilin","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang laki-laki 55 tahun datang ke IGD dengan keluhan sesak napas dan nyeri dada sejak 1 minggu yang semakin memberat. Pasien juga mengeluh demam serta kedua kaki bengkak. Pasien mengaku dada bertambah nyeri apabila berbaring. Dari pemeriksaan fisik didapatkan peningkatan JVP, suara jantung menjauh disertai friction rub, serta edema pada kedua tungkai. Dari pemeriksaan EKG didapatkan elevasi segmen ST di hampir semua sadapan. Kemungkinan diagnosis pasien tersebut adalah?","","Infark Miokard Akut","Unstable Angina Pectoris","Angina Prinzmetal","Perikarditis","Miokarditis","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang perempuan 55 tahun datang ke poliklinik dengan keluhan batuk berdahak sejak 3 bulan. Pasien juga mengeluhkan sering demam hilang timbul dan berat badan menurun. Pasien memiliki riwayat pengobatan TB 5 tahun yang lalu. Pemeriksaan apakah yang tepat dilakukan oleh dokter?","","Kultur darah","Kultur sputum","BTA","Tes cepat molekuler","Foto thoraks","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang perempuan usia 20 tahun datang ke IGD dengan keluhan sesak napas. Pasien mengaku memiliki riwayat sesak dan alergi telur dan cokelat. Pasien merasakan sesak setiap hari dalam 1 minggu terakhir sehingga tidak bisa beraktivitas dengan normal. Dari pemeriksaan spirometri didapatkan FEV1 75%, FVC 85%, FEV1/VC 68%. Apakah diagnosis pasien di atas?","","Asma serangan sedang","Asma episode persisten sedang","Asma episode persisten berat","Asma episode intermiten","Asma episode persisten ringan","B"
